Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename
zstd 1.5.7 -1,581.70,1390.86,8305920,1329352,16.00,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/316
zstd 1.5.7 -3,379.36,1281.67,8305920,1409981,16.98,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/316
zstd 1.5.7 -5,248.00,1338.52,8305920,1381182,16.63,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/316
zstd 1.5.7 -7,112.58,1334.59,8305920,1347579,16.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/316
zstd 1.5.7 -9,80.16,1358.54,8305920,1240199,14.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/316
zstd 1.5.7 -11,39.73,1393.24,8305920,1254194,15.10,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/316
zstd 1.5.7 -13,22.36,1571.07,8305920,1257322,15.14,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/316
zstd 1.5.7 -15,11.71,2256.18,8305920,1233221,14.85,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/316
zstd 1.5.7 -16,9.48,1755.85,8305920,1281193,15.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/316
zstd 1.5.7 -19,5.86,1408.78,8305920,1115601,13.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/316
xz 5.8.1 -1,38.26,202.40,8305920,1106092,13.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/316
xz 5.8.1 -3,19.36,212.54,8305920,1107936,13.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/316
xz 5.8.1 -5,4.96,227.95,8305920,951172,11.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/316
xz 5.8.1 -7,4.72,227.29,8305920,950096,11.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/316
xz 5.8.1 -9,4.68,202.76,8305920,950096,11.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/316
zlib 1.3.1 -1,164.37,609.35,8305920,1504657,18.12,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/316
zlib 1.3.1 -3,119.45,675.61,8305920,1483296,17.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/316
zlib 1.3.1 -5,71.27,450.33,8305920,1436156,17.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/316
zlib 1.3.1 -7,26.14,456.57,8305920,1428170,17.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/316
zlib 1.3.1 -9,3.32,458.17,8305920,1426012,17.17,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/316
zstd 1.5.7 -1,589.38,1374.28,8305920,1321919,15.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/317
zstd 1.5.7 -3,381.87,1291.20,8305920,1409556,16.97,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/317
zstd 1.5.7 -5,249.19,1329.68,8305920,1380079,16.62,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/317
zstd 1.5.7 -7,111.09,1346.72,8305920,1347092,16.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/317
zstd 1.5.7 -9,80.82,1356.75,8305920,1239615,14.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/317
zstd 1.5.7 -11,39.50,1385.58,8305920,1253921,15.10,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/317
zstd 1.5.7 -13,22.97,1583.84,8305920,1255791,15.12,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/317
zstd 1.5.7 -15,12.45,2251.77,8305920,1230959,14.82,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/317
zstd 1.5.7 -16,9.52,1774.34,8305920,1281057,15.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/317
zstd 1.5.7 -19,5.99,1396.52,8305920,1114664,13.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/317
xz 5.8.1 -1,37.72,203.32,8305920,1103852,13.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/317
xz 5.8.1 -3,19.38,211.13,8305920,1106644,13.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/317
xz 5.8.1 -5,4.98,227.33,8305920,953040,11.47,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/317
xz 5.8.1 -7,4.72,229.15,8305920,951088,11.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/317
xz 5.8.1 -9,4.70,204.84,8305920,951088,11.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/317
zlib 1.3.1 -1,166.37,615.10,8305920,1501425,18.08,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/317
zlib 1.3.1 -3,119.97,677.38,8305920,1479612,17.81,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/317
zlib 1.3.1 -5,71.52,453.09,8305920,1432029,17.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/317
zlib 1.3.1 -7,26.25,459.24,8305920,1424285,17.15,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/317
zlib 1.3.1 -9,3.34,459.81,8305920,1422384,17.12,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/317
zstd 1.5.7 -1,577.95,1356.06,8305920,1351093,16.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/318
zstd 1.5.7 -3,381.71,1304.87,8305920,1400119,16.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/318
zstd 1.5.7 -5,244.72,1351.11,8305920,1372852,16.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/318
zstd 1.5.7 -7,110.99,1342.82,8305920,1341171,16.15,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/318
zstd 1.5.7 -9,79.68,1357.53,8305920,1258260,15.15,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/318
zstd 1.5.7 -11,39.03,1372.53,8305920,1274863,15.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/318
zstd 1.5.7 -13,22.96,1599.64,8305920,1268213,15.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/318
zstd 1.5.7 -15,13.08,2258.79,8305920,1237463,14.90,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/318
zstd 1.5.7 -16,9.57,1525.73,8305920,1207389,14.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/318
zstd 1.5.7 -19,5.72,1401.08,8305920,1125831,13.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/318
xz 5.8.1 -1,37.99,202.90,8305920,1110832,13.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/318
xz 5.8.1 -3,19.13,213.77,8305920,1111820,13.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/318
xz 5.8.1 -5,4.97,228.60,8305920,961900,11.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/318
xz 5.8.1 -7,4.74,231.21,8305920,960528,11.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/318
xz 5.8.1 -9,4.61,205.99,8305920,960528,11.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/318
zlib 1.3.1 -1,165.31,616.88,8305920,1518447,18.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/318
zlib 1.3.1 -3,118.48,690.58,8305920,1491806,17.96,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/318
zlib 1.3.1 -5,70.77,457.84,8305920,1442823,17.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/318
zlib 1.3.1 -7,26.01,466.29,8305920,1433930,17.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/318
zlib 1.3.1 -9,3.22,460.69,8305920,1432669,17.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/318
zstd 1.5.7 -1,588.78,1376.30,8305920,1333117,16.05,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/319
zstd 1.5.7 -3,383.72,1296.61,8305920,1407985,16.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/319
zstd 1.5.7 -5,248.11,1338.77,8305920,1378498,16.60,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/319
zstd 1.5.7 -7,111.16,1364.92,8305920,1345978,16.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/319
zstd 1.5.7 -9,79.81,1351.49,8305920,1242295,14.96,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/319
zstd 1.5.7 -11,39.82,1399.73,8305920,1255309,15.11,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/319
zstd 1.5.7 -13,23.16,1585.99,8305920,1255555,15.12,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/319
zstd 1.5.7 -15,12.82,2252.02,8305920,1229709,14.81,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/319
zstd 1.5.7 -16,9.47,1697.31,8305920,1268531,15.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/319
zstd 1.5.7 -19,5.85,1411.86,8305920,1116102,13.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/319
xz 5.8.1 -1,37.60,204.53,8305920,1104420,13.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/319
xz 5.8.1 -3,19.24,211.38,8305920,1106612,13.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/319
xz 5.8.1 -5,4.89,226.84,8305920,952512,11.47,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/319
xz 5.8.1 -7,4.72,226.84,8305920,950664,11.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/319
xz 5.8.1 -9,4.73,204.70,8305920,950664,11.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/319
zlib 1.3.1 -1,166.14,619.84,8305920,1506058,18.13,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/319
zlib 1.3.1 -3,119.98,677.89,8305920,1483972,17.87,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/319
zlib 1.3.1 -5,71.52,453.26,8305920,1436440,17.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/319
zlib 1.3.1 -7,26.13,466.11,8305920,1428407,17.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/319
zlib 1.3.1 -9,3.34,460.25,8305920,1426275,17.17,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/319
zstd 1.5.7 -1,586.85,1375.70,8305920,1335545,16.08,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/320
zstd 1.5.7 -3,379.06,1295.67,8305920,1411747,17.00,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/320
zstd 1.5.7 -5,247.22,1343.86,8305920,1382577,16.65,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/320
zstd 1.5.7 -7,112.00,1339.92,8305920,1348649,16.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/320
zstd 1.5.7 -9,80.52,1354.30,8305920,1242738,14.96,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/320
zstd 1.5.7 -11,39.65,1394.82,8305920,1256911,15.13,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/320
zstd 1.5.7 -13,22.91,1585.51,8305920,1257058,15.13,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/320
zstd 1.5.7 -15,12.47,2251.14,8305920,1230583,14.82,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/320
zstd 1.5.7 -16,9.32,1761.20,8305920,1280628,15.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/320
zstd 1.5.7 -19,5.95,1414.30,8305920,1119609,13.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/320
xz 5.8.1 -1,38.09,201.09,8305920,1108880,13.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/320
xz 5.8.1 -3,19.43,209.25,8305920,1109952,13.36,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/320
xz 5.8.1 -5,4.96,225.98,8305920,955984,11.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/320
xz 5.8.1 -7,4.74,230.19,8305920,953816,11.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/320
xz 5.8.1 -9,4.59,203.89,8305920,953816,11.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/320
zlib 1.3.1 -1,164.94,614.37,8305920,1502508,18.09,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/320
zlib 1.3.1 -3,120.81,674.86,8305920,1481522,17.84,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/320
zlib 1.3.1 -5,71.64,460.71,8305920,1433532,17.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/320
zlib 1.3.1 -7,26.30,458.71,8305920,1425687,17.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/320
zlib 1.3.1 -9,3.33,459.55,8305920,1423667,17.14,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/320
zstd 1.5.7 -1,586.21,1382.26,8305920,1337101,16.10,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/321
zstd 1.5.7 -3,380.03,1301.29,8305920,1412475,17.01,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/321
zstd 1.5.7 -5,248.46,1342.72,8305920,1383746,16.66,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/321
zstd 1.5.7 -7,111.49,1341.19,8305920,1351920,16.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/321
zstd 1.5.7 -9,79.96,1358.49,8305920,1249420,15.04,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/321
zstd 1.5.7 -11,39.07,1412.01,8305920,1263022,15.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/321
zstd 1.5.7 -13,21.20,1604.57,8305920,1262592,15.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/321
zstd 1.5.7 -15,12.77,2266.41,8305920,1235303,14.87,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/321
zstd 1.5.7 -16,9.28,1553.99,8305920,1204577,14.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/321
zstd 1.5.7 -19,5.89,1420.79,8305920,1122648,13.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/321
xz 5.8.1 -1,38.27,201.94,8305920,1111732,13.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/321
xz 5.8.1 -3,19.21,210.57,8305920,1112756,13.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/321
xz 5.8.1 -5,4.88,227.10,8305920,958516,11.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/321
xz 5.8.1 -7,4.61,226.74,8305920,956808,11.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/321
xz 5.8.1 -9,4.69,203.69,8305920,956808,11.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/321
zlib 1.3.1 -1,164.20,614.35,8305920,1507528,18.15,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/321
zlib 1.3.1 -3,119.10,675.66,8305920,1484574,17.87,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/321
zlib 1.3.1 -5,71.45,456.00,8305920,1437391,17.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/321
zlib 1.3.1 -7,26.15,457.47,8305920,1429720,17.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/321
zlib 1.3.1 -9,3.32,462.30,8305920,1427920,17.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/321
zstd 1.5.7 -1,589.70,1362.35,8305920,1344405,16.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/322
zstd 1.5.7 -3,378.43,1323.51,8305920,1415151,17.04,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/322
zstd 1.5.7 -5,247.51,1355.42,8305920,1385738,16.68,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/322
zstd 1.5.7 -7,111.06,1339.78,8305920,1353552,16.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/322
zstd 1.5.7 -9,80.58,1358.97,8305920,1252464,15.08,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/322
zstd 1.5.7 -11,39.40,1385.95,8305920,1267127,15.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/322
zstd 1.5.7 -13,23.18,1583.75,8305920,1266539,15.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/322
zstd 1.5.7 -15,12.71,2250.62,8305920,1239815,14.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/322
zstd 1.5.7 -16,9.64,1766.97,8305920,1287610,15.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/322
zstd 1.5.7 -19,5.88,1442.88,8305920,1129949,13.60,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/322
xz 5.8.1 -1,37.95,203.37,8305920,1114996,13.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/322
xz 5.8.1 -3,19.15,209.96,8305920,1115700,13.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/322
xz 5.8.1 -5,4.95,225.67,8305920,961524,11.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/322
xz 5.8.1 -7,4.73,227.08,8305920,959956,11.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/322
xz 5.8.1 -9,4.60,202.62,8305920,959956,11.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/322
zlib 1.3.1 -1,165.78,613.07,8305920,1512601,18.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/322
zlib 1.3.1 -3,119.22,678.02,8305920,1487600,17.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/322
zlib 1.3.1 -5,71.04,451.63,8305920,1441427,17.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/322
zlib 1.3.1 -7,26.00,458.74,8305920,1433601,17.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/322
zlib 1.3.1 -9,3.29,460.97,8305920,1432081,17.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/322
zstd 1.5.7 -1,586.43,1384.21,8305920,1352230,16.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/323
zstd 1.5.7 -3,380.08,1312.81,8305920,1414230,17.03,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/323
zstd 1.5.7 -5,246.67,1351.16,8305920,1385091,16.68,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/323
zstd 1.5.7 -7,111.87,1340.93,8305920,1353369,16.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/323
zstd 1.5.7 -9,80.37,1356.96,8305920,1253953,15.10,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/323
zstd 1.5.7 -11,39.16,1388.58,8305920,1267782,15.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/323
zstd 1.5.7 -13,23.07,1575.08,8305920,1267092,15.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/323
zstd 1.5.7 -15,12.42,2261.05,8305920,1240111,14.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/323
zstd 1.5.7 -16,9.46,1519.69,8305920,1208376,14.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/323
zstd 1.5.7 -19,5.89,1435.20,8305920,1129567,13.60,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/323
xz 5.8.1 -1,38.20,201.62,8305920,1115972,13.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/323
xz 5.8.1 -3,18.97,211.00,8305920,1115312,13.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/323
xz 5.8.1 -5,4.94,224.46,8305920,962004,11.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/323
xz 5.8.1 -7,4.67,224.65,8305920,960376,11.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/323
xz 5.8.1 -9,4.70,203.32,8305920,960376,11.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/323
zlib 1.3.1 -1,165.86,616.66,8305920,1513567,18.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/323
zlib 1.3.1 -3,119.20,676.70,8305920,1488797,17.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/323
zlib 1.3.1 -5,70.88,454.26,8305920,1442514,17.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/323
zlib 1.3.1 -7,25.91,458.74,8305920,1435052,17.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/323
zlib 1.3.1 -9,3.25,458.81,8305920,1433386,17.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/323
zstd 1.5.7 -1,587.31,1369.26,8305920,1360090,16.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/324
zstd 1.5.7 -3,382.94,1308.73,8305920,1420156,17.10,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/324
zstd 1.5.7 -5,245.77,1356.18,8305920,1389338,16.73,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/324
zstd 1.5.7 -7,111.50,1348.17,8305920,1357821,16.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/324
zstd 1.5.7 -9,80.59,1350.72,8305920,1261555,15.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/324
zstd 1.5.7 -11,39.27,1396.04,8305920,1275170,15.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/324
zstd 1.5.7 -13,22.56,1571.72,8305920,1271445,15.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/324
zstd 1.5.7 -15,12.46,2249.80,8305920,1244037,14.98,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/324
zstd 1.5.7 -16,9.57,1749.49,8305920,1290083,15.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/324
zstd 1.5.7 -19,5.57,1422.67,8305920,1133110,13.64,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/324
xz 5.8.1 -1,37.93,200.62,8305920,1117152,13.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/324
xz 5.8.1 -3,19.46,208.05,8305920,1118620,13.47,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/324
xz 5.8.1 -5,4.87,225.49,8305920,964484,11.61,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/324
xz 5.8.1 -7,4.72,226.03,8305920,962836,11.59,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/324
xz 5.8.1 -9,4.61,201.86,8305920,962836,11.59,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/324
zlib 1.3.1 -1,165.94,627.93,8305920,1514388,18.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/324
zlib 1.3.1 -3,118.74,675.94,8305920,1489388,17.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/324
zlib 1.3.1 -5,71.59,453.35,8305920,1443365,17.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/324
zlib 1.3.1 -7,25.98,457.39,8305920,1435920,17.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/324
zlib 1.3.1 -9,3.25,460.75,8305920,1433765,17.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/324
zstd 1.5.7 -1,609.74,1377.08,8305920,1211278,14.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-flux/samples/test/325
