Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename
zstd 1.5.7 -3,284.42,1080.36,852601361,191080417,22.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/41
zstd 1.5.7 -5,138.57,1061.08,852601361,186229435,21.84,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/41
zstd 1.5.7 -7,75.02,1271.53,852601361,171540199,20.12,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/41
zstd 1.5.7 -9,54.82,1323.25,852601361,167619253,19.66,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/41
zstd 1.5.7 -11,25.81,1413.25,852601361,158926615,18.64,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/41
zstd 1.5.7 -13,10.71,1432.05,852601361,155923710,18.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/41
zstd 1.5.7 -15,4.63,1586.20,852601361,147392521,17.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/41
zstd 1.5.7 -16,4.52,1580.92,852601361,142944149,16.77,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/41
zstd 1.5.7 -19,1.71,1554.79,852601361,133875482,15.70,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/41
xz 5.8.1 -1,25.98,140.87,852601361,179736796,21.08,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/41
xz 5.8.1 -3,10.28,167.17,852601361,168537132,19.77,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/41
xz 5.8.1 -5,2.86,195.14,852601361,139070052,16.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/41
xz 5.8.1 -7,2.05,196.91,852601361,131420112,15.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/41
xz 5.8.1 -9,1.64,171.07,852601361,128467872,15.07,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/41
zlib 1.3.1 -1,113.11,379.92,852601361,246701876,28.94,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/41
zlib 1.3.1 -3,57.58,451.39,852601361,218595699,25.64,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/41
zlib 1.3.1 -5,33.95,418.72,852601361,197449888,23.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/41
zlib 1.3.1 -7,11.93,456.22,852601361,183865117,21.57,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/41
zlib 1.3.1 -9,5.13,469.83,852601361,178736199,20.96,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/41
zstd 1.5.7 -1,395.71,1228.69,21561954,4730300,21.94,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/42
zstd 1.5.7 -3,292.20,1107.51,21561954,4719135,21.89,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/42
zstd 1.5.7 -5,143.17,1099.27,21561954,4623054,21.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/42
zstd 1.5.7 -7,77.21,1331.06,21561954,4258822,19.75,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/42
zstd 1.5.7 -9,56.13,1373.94,21561954,4170895,19.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/42
zstd 1.5.7 -11,26.68,1470.01,21561954,3961226,18.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/42
zstd 1.5.7 -13,11.27,1484.51,21561954,3894287,18.06,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/42
zstd 1.5.7 -15,5.20,1635.30,21561954,3706783,17.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/42
zstd 1.5.7 -16,4.87,1636.36,21561954,3584656,16.62,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/42
zstd 1.5.7 -19,1.89,1613.14,21561954,3396597,15.75,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/42
xz 5.8.1 -1,26.49,144.67,21561954,4469464,20.73,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/42
xz 5.8.1 -3,10.31,173.43,21561954,4190744,19.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/42
xz 5.8.1 -5,2.72,194.93,21561954,3497328,16.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/42
xz 5.8.1 -7,2.05,196.47,21561954,3343760,15.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/42
xz 5.8.1 -9,2.04,173.77,21561954,3343172,15.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/42
zlib 1.3.1 -1,114.73,391.95,21561954,6177572,28.65,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/42
zlib 1.3.1 -3,58.72,465.99,21561954,5438061,25.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/42
zlib 1.3.1 -5,34.40,434.24,21561954,4938020,22.90,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/42
zlib 1.3.1 -7,12.31,471.61,21561954,4571691,21.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/42
zlib 1.3.1 -9,4.97,492.72,21561954,4422546,20.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/42
zstd 1.5.7 -1,384.14,1203.09,273951155,61173250,22.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/43
zstd 1.5.7 -3,284.58,1093.57,273951155,60897720,22.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/43
zstd 1.5.7 -5,138.00,1068.39,273951155,59530490,21.73,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/43
zstd 1.5.7 -7,73.50,1281.35,273951155,54785927,20.00,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/43
zstd 1.5.7 -9,53.04,1329.74,273951155,53590225,19.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/43
zstd 1.5.7 -11,23.80,1431.15,273951155,50777197,18.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/43
zstd 1.5.7 -13,8.61,1443.95,273951155,49825853,18.19,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/43
zstd 1.5.7 -15,3.75,1598.16,273951155,47130690,17.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/43
zstd 1.5.7 -16,4.61,1611.84,273951155,45710249,16.69,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/43
zstd 1.5.7 -19,1.78,1571.95,273951155,42888420,15.66,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/43
xz 5.8.1 -1,26.12,142.50,273951155,57572732,21.02,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/43
xz 5.8.1 -3,10.48,169.88,273951155,53880936,19.67,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/43
xz 5.8.1 -5,2.88,199.74,273951155,44540824,16.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/43
xz 5.8.1 -7,2.06,199.51,273951155,42178040,15.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/43
xz 5.8.1 -9,1.66,173.01,273951155,41306676,15.08,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/43
zlib 1.3.1 -1,112.99,384.26,273951155,79457354,29.00,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/43
zlib 1.3.1 -3,57.77,455.76,273951155,70131176,25.60,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/43
zlib 1.3.1 -5,33.92,424.66,273951155,63392731,23.14,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/43
zlib 1.3.1 -7,11.70,461.90,273951155,58889166,21.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/43
zlib 1.3.1 -9,5.13,476.92,273951155,57209051,20.88,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/43
zstd 1.5.7 -1,391.40,1214.16,250978600,55351091,22.05,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/44
zstd 1.5.7 -3,291.59,1110.69,250978600,55096745,21.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/44
zstd 1.5.7 -5,142.69,1083.69,250978600,53842781,21.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/44
zstd 1.5.7 -7,76.15,1306.97,250978600,49458320,19.71,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/44
zstd 1.5.7 -9,55.71,1358.95,250978600,48342495,19.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/44
zstd 1.5.7 -11,26.03,1452.35,250978600,45893536,18.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/44
zstd 1.5.7 -13,10.99,1467.72,250978600,45031099,17.94,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/44
zstd 1.5.7 -15,4.69,1618.55,250978600,42547872,16.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/44
zstd 1.5.7 -16,4.53,1597.29,250978600,41255776,16.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/44
zstd 1.5.7 -19,1.79,1578.61,250978600,38641526,15.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/44
xz 5.8.1 -1,26.67,143.87,250978600,51835320,20.65,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/44
xz 5.8.1 -3,10.67,171.73,250978600,48635148,19.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/44
xz 5.8.1 -5,2.84,196.48,250978600,39920392,15.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/44
xz 5.8.1 -7,2.07,201.73,250978600,37750124,15.04,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/44
xz 5.8.1 -9,1.62,158.98,250978600,37007168,14.75,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/44
zlib 1.3.1 -1,112.64,384.30,250978600,71887387,28.64,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/44
zlib 1.3.1 -3,57.84,453.76,250978600,63683115,25.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/44
zlib 1.3.1 -5,34.24,423.73,250978600,57330859,22.84,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/44
zlib 1.3.1 -7,11.81,458.91,250978600,53378487,21.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/44
zlib 1.3.1 -9,5.07,479.30,250978600,51856691,20.66,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/44
zstd 1.5.7 -1,392.00,1212.83,55706793,12209663,21.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/45
zstd 1.5.7 -3,289.81,1098.98,55706793,12170588,21.85,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/45
zstd 1.5.7 -5,141.52,1078.13,55706793,11920005,21.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/45
zstd 1.5.7 -7,76.58,1298.50,55706793,10974698,19.70,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/45
zstd 1.5.7 -9,55.96,1355.75,55706793,10735452,19.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/45
zstd 1.5.7 -11,26.35,1460.62,55706793,10174855,18.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/45
zstd 1.5.7 -13,11.08,1481.69,55706793,10008894,17.97,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/45
zstd 1.5.7 -15,4.96,1620.32,55706793,9498042,17.05,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/45
zstd 1.5.7 -16,4.61,1608.79,55706793,9217388,16.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/45
zstd 1.5.7 -19,1.81,1613.18,55706793,8671211,15.57,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/45
xz 5.8.1 -1,26.27,143.96,55706793,11518660,20.68,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/45
xz 5.8.1 -3,10.68,172.35,55706793,10782176,19.36,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/45
xz 5.8.1 -5,3.05,201.05,55706793,9044736,16.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/45
xz 5.8.1 -7,2.15,206.61,55706793,8570140,15.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/45
xz 5.8.1 -9,1.88,175.01,55706793,8481412,15.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/45
zlib 1.3.1 -1,114.70,388.29,55706793,15956537,28.64,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/45
zlib 1.3.1 -3,58.70,462.17,55706793,13993546,25.12,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/45
zlib 1.3.1 -5,34.20,432.77,55706793,12701302,22.80,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/45
zlib 1.3.1 -7,12.10,474.44,55706793,11731378,21.06,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/45
zlib 1.3.1 -9,5.18,490.89,55706793,11357925,20.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/45
zstd 1.5.7 -1,400.55,1221.53,194685414,41562205,21.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/46
zstd 1.5.7 -3,299.36,1118.16,194685414,41444340,21.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/46
zstd 1.5.7 -5,145.23,1116.01,194685414,40444143,20.77,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/46
zstd 1.5.7 -7,78.58,1328.14,194685414,37151459,19.08,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/46
zstd 1.5.7 -9,56.93,1383.04,194685414,36313743,18.65,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/46
zstd 1.5.7 -11,26.91,1490.08,194685414,34462882,17.70,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/46
zstd 1.5.7 -13,11.49,1502.14,194685414,33817835,17.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/46
zstd 1.5.7 -15,4.97,1668.53,194685414,32084775,16.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/46
zstd 1.5.7 -16,4.76,1628.05,194685414,31145202,16.00,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/46
zstd 1.5.7 -19,1.79,1599.67,194685414,29104680,14.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/46
xz 5.8.1 -1,27.12,146.79,194685414,38861428,19.96,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/46
xz 5.8.1 -3,10.95,174.77,194685414,36527720,18.76,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/46
xz 5.8.1 -5,3.06,201.00,194685414,30254196,15.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/46
xz 5.8.1 -7,2.14,205.93,194685414,28552420,14.67,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/46
xz 5.8.1 -9,1.72,175.21,194685414,27930096,14.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/46
zlib 1.3.1 -1,116.49,398.36,194685414,54380232,27.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/46
zlib 1.3.1 -3,59.90,462.48,194685414,48093864,24.70,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/46
zlib 1.3.1 -5,35.58,434.53,194685414,43327712,22.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/46
zlib 1.3.1 -7,12.95,473.87,194685414,40215404,20.66,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/46
zlib 1.3.1 -9,5.10,490.76,194685414,38942359,20.00,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/46
zstd 1.5.7 -1,395.87,1231.76,86386948,18894822,21.87,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/47
zstd 1.5.7 -3,291.76,1111.27,86386948,18829843,21.80,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/47
zstd 1.5.7 -5,142.79,1097.65,86386948,18401829,21.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/47
zstd 1.5.7 -7,76.86,1309.99,86386948,16962643,19.64,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/47
zstd 1.5.7 -9,55.72,1360.09,86386948,16617076,19.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/47
zstd 1.5.7 -11,26.31,1467.52,86386948,15754551,18.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/47
zstd 1.5.7 -13,10.87,1480.33,86386948,15493217,17.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/47
zstd 1.5.7 -15,4.85,1644.67,86386948,14673749,16.99,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/47
zstd 1.5.7 -16,4.67,1639.19,86386948,14298697,16.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/47
zstd 1.5.7 -19,1.79,1610.83,86386948,13417413,15.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/47
xz 5.8.1 -1,26.58,146.88,86386948,17779428,20.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/47
xz 5.8.1 -3,10.45,174.72,86386948,16674556,19.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/47
xz 5.8.1 -5,3.04,203.40,86386948,14082408,16.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/47
xz 5.8.1 -7,2.15,207.57,86386948,13268180,15.36,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/47
xz 5.8.1 -9,1.79,170.17,86386948,13077968,15.14,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/47
zlib 1.3.1 -1,115.00,389.55,86386948,24725049,28.62,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/47
zlib 1.3.1 -3,59.01,471.02,86386948,21522635,24.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/47
zlib 1.3.1 -5,34.60,437.38,86386948,19544124,22.62,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/47
zlib 1.3.1 -7,12.82,481.45,86386948,18079285,20.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/47
zlib 1.3.1 -9,5.67,499.32,86386948,17539639,20.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/47
zstd 1.5.7 -1,387.27,1189.76,226455418,50069498,22.11,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/48
zstd 1.5.7 -3,290.17,1095.18,226455418,49944126,22.05,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/48
zstd 1.5.7 -5,141.21,1077.21,226455418,48711041,21.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/48
zstd 1.5.7 -7,75.92,1303.96,226455418,44745817,19.76,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/48
zstd 1.5.7 -9,55.61,1348.51,226455418,43718588,19.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/48
zstd 1.5.7 -11,26.10,1445.16,226455418,41479793,18.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/48
zstd 1.5.7 -13,10.94,1467.89,226455418,40725242,17.98,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/48
zstd 1.5.7 -15,4.74,1618.74,226455418,38473224,16.99,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/48
zstd 1.5.7 -16,4.60,1587.03,226455418,37247082,16.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/48
zstd 1.5.7 -19,1.77,1560.44,226455418,34866614,15.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/48
xz 5.8.1 -1,26.41,142.78,226455418,46809416,20.67,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/48
xz 5.8.1 -3,10.62,169.85,226455418,43924148,19.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/48
xz 5.8.1 -5,2.87,194.87,226455418,36060336,15.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/48
xz 5.8.1 -7,2.06,198.90,226455418,34084660,15.05,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/48
xz 5.8.1 -9,1.67,170.66,226455418,33397772,14.75,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/48
zlib 1.3.1 -1,112.59,385.78,226455418,64964938,28.69,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/48
zlib 1.3.1 -3,57.57,453.11,226455418,57445396,25.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/48
zlib 1.3.1 -5,34.11,422.91,226455418,51716199,22.84,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/48
zlib 1.3.1 -7,11.79,462.61,226455418,48130132,21.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/48
zlib 1.3.1 -9,5.08,477.96,226455418,46737408,20.64,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//psam-p/samples/test/48
