Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename
xz 5.8.1 -3,23.80,288.78,8305920,772044,9.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/283
xz 5.8.1 -5,5.14,343.67,8305920,683688,8.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/283
xz 5.8.1 -7,3.75,367.27,8305920,653124,7.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/283
xz 5.8.1 -9,3.78,309.55,8305920,653124,7.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/283
zlib 1.3.1 -1,209.82,734.85,8305920,1245936,15.00,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/283
zlib 1.3.1 -3,130.05,850.97,8305920,1103868,13.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/283
zlib 1.3.1 -5,89.68,621.42,8305920,1024386,12.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/283
zlib 1.3.1 -7,39.73,653.58,8305920,980567,11.81,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/283
zlib 1.3.1 -9,4.64,697.38,8305920,953525,11.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/283
zstd 1.5.7 -1,519.16,1094.43,8305920,1287140,15.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/284
zstd 1.5.7 -3,459.25,1095.79,8305920,1284046,15.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/284
zstd 1.5.7 -5,207.78,1081.30,8305920,1238715,14.91,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/284
zstd 1.5.7 -7,101.47,1338.29,8305920,1163723,14.01,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/284
zstd 1.5.7 -9,76.27,1287.11,8305920,1137523,13.70,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/284
zstd 1.5.7 -11,36.01,1591.93,8305920,1073550,12.93,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/284
zstd 1.5.7 -13,22.65,1966.23,8305920,1013591,12.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/284
zstd 1.5.7 -15,10.62,2502.84,8305920,935489,11.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/284
zstd 1.5.7 -16,6.91,2389.64,8305920,927885,11.17,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/284
zstd 1.5.7 -19,3.35,2327.11,8305920,903116,10.87,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/284
xz 5.8.1 -1,43.10,215.36,8305920,931124,11.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/284
xz 5.8.1 -3,19.96,255.30,8305920,891648,10.74,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/284
xz 5.8.1 -5,4.65,310.21,8305920,782740,9.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/284
xz 5.8.1 -7,3.41,327.75,8305920,752996,9.07,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/284
xz 5.8.1 -9,3.41,280.28,8305920,752996,9.07,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/284
zlib 1.3.1 -1,189.52,663.51,8305920,1416320,17.05,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/284
zlib 1.3.1 -3,117.05,784.73,8305920,1266117,15.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/284
zlib 1.3.1 -5,80.65,613.13,8305920,1181144,14.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/284
zlib 1.3.1 -7,35.59,637.06,8305920,1136111,13.68,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/284
zlib 1.3.1 -9,4.28,683.01,8305920,1107536,13.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/284
zstd 1.5.7 -1,518.84,1098.26,8305920,1291354,15.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/285
zstd 1.5.7 -3,458.46,1077.95,8305920,1288760,15.52,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/285
zstd 1.5.7 -5,206.67,1076.51,8305920,1243419,14.97,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/285
zstd 1.5.7 -7,101.22,1325.70,8305920,1168161,14.06,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/285
zstd 1.5.7 -9,76.01,1279.18,8305920,1141868,13.75,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/285
zstd 1.5.7 -11,35.84,1596.07,8305920,1078134,12.98,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/285
zstd 1.5.7 -13,22.66,1964.98,8305920,1017989,12.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/285
zstd 1.5.7 -15,10.35,2474.31,8305920,942419,11.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/285
zstd 1.5.7 -16,7.01,2387.65,8305920,931460,11.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/285
zstd 1.5.7 -19,3.49,2409.65,8305920,890307,10.72,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/285
xz 5.8.1 -1,43.45,215.11,8305920,935004,11.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/285
xz 5.8.1 -3,20.17,256.37,8305920,895484,10.78,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/285
xz 5.8.1 -5,4.60,312.04,8305920,785644,9.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/285
xz 5.8.1 -7,3.41,323.91,8305920,756576,9.11,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/285
xz 5.8.1 -9,3.39,275.84,8305920,756576,9.11,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/285
zlib 1.3.1 -1,187.24,674.13,8305920,1420625,17.10,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/285
zlib 1.3.1 -3,116.58,777.20,8305920,1270607,15.30,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/285
zlib 1.3.1 -5,80.02,614.01,8305920,1185781,14.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/285
zlib 1.3.1 -7,35.38,647.83,8305920,1141170,13.74,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/285
zlib 1.3.1 -9,4.26,685.99,8305920,1112661,13.40,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/285
zstd 1.5.7 -1,522.40,1095.11,8305920,1300397,15.66,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/286
zstd 1.5.7 -3,457.07,1088.76,8305920,1295618,15.60,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/286
zstd 1.5.7 -5,204.49,1084.13,8305920,1249508,15.04,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/286
zstd 1.5.7 -7,100.37,1317.25,8305920,1175633,14.15,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/286
zstd 1.5.7 -9,75.52,1285.55,8305920,1149207,13.84,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/286
zstd 1.5.7 -11,35.56,1583.65,8305920,1084653,13.06,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/286
zstd 1.5.7 -13,22.27,1976.09,8305920,1023470,12.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/286
zstd 1.5.7 -15,10.58,2470.53,8305920,948172,11.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/286
zstd 1.5.7 -16,7.08,2362.13,8305920,937393,11.29,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/286
zstd 1.5.7 -19,3.47,2379.83,8305920,896159,10.79,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/286
xz 5.8.1 -1,43.13,214.11,8305920,940612,11.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/286
xz 5.8.1 -3,19.92,252.90,8305920,901636,10.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/286
xz 5.8.1 -5,4.58,307.65,8305920,790164,9.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/286
xz 5.8.1 -7,3.38,321.87,8305920,760800,9.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/286
xz 5.8.1 -9,3.34,279.36,8305920,760800,9.16,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/286
zlib 1.3.1 -1,188.82,659.77,8305920,1428434,17.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/286
zlib 1.3.1 -3,116.20,778.85,8305920,1277525,15.38,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/286
zlib 1.3.1 -5,79.73,617.72,8305920,1192916,14.36,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/286
zlib 1.3.1 -7,35.19,640.05,8305920,1148049,13.82,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/286
zlib 1.3.1 -9,4.24,680.67,8305920,1119539,13.48,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/286
zstd 1.5.7 -1,515.86,1081.67,8305920,1304527,15.71,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/287
zstd 1.5.7 -3,455.53,1079.14,8305920,1301109,15.66,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/287
zstd 1.5.7 -5,204.59,1074.81,8305920,1254628,15.11,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/287
zstd 1.5.7 -7,99.78,1307.84,8305920,1181064,14.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/287
zstd 1.5.7 -9,75.22,1276.52,8305920,1154074,13.89,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/287
zstd 1.5.7 -11,35.55,1583.54,8305920,1089272,13.11,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/287
zstd 1.5.7 -13,22.42,1961.39,8305920,1028769,12.39,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/287
zstd 1.5.7 -15,10.40,2480.28,8305920,950008,11.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/287
zstd 1.5.7 -16,7.06,2360.10,8305920,940764,11.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/287
zstd 1.5.7 -19,3.45,2402.39,8305920,897770,10.81,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/287
xz 5.8.1 -1,43.29,214.69,8305920,944752,11.37,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/287
xz 5.8.1 -3,19.94,253.14,8305920,904944,10.90,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/287
xz 5.8.1 -5,4.54,306.26,8305920,793812,9.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/287
xz 5.8.1 -7,3.35,326.87,8305920,764508,9.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/287
xz 5.8.1 -9,3.36,275.88,8305920,764508,9.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/287
zlib 1.3.1 -1,188.01,658.28,8305920,1434637,17.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/287
zlib 1.3.1 -3,116.09,773.91,8305920,1282982,15.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/287
zlib 1.3.1 -5,79.79,616.52,8305920,1198897,14.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/287
zlib 1.3.1 -7,34.62,635.18,8305920,1153630,13.89,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/287
zlib 1.3.1 -9,4.21,678.28,8305920,1124800,13.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/287
zstd 1.5.7 -1,515.66,1088.67,8305920,1304934,15.71,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/288
zstd 1.5.7 -3,453.77,1072.75,8305920,1308074,15.75,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/288
zstd 1.5.7 -5,204.69,1075.13,8305920,1260846,15.18,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/288
zstd 1.5.7 -7,99.39,1317.70,8305920,1186254,14.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/288
zstd 1.5.7 -9,74.66,1276.22,8305920,1159071,13.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/288
zstd 1.5.7 -11,35.45,1577.27,8305920,1094560,13.18,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/288
zstd 1.5.7 -13,22.20,1965.84,8305920,1033230,12.44,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/288
zstd 1.5.7 -15,10.06,2489.68,8305920,956393,11.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/288
zstd 1.5.7 -16,7.09,2369.40,8305920,943267,11.36,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/288
zstd 1.5.7 -19,3.35,2355.83,8305920,905266,10.90,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/288
xz 5.8.1 -1,42.94,211.80,8305920,949456,11.43,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/288
xz 5.8.1 -3,19.81,253.15,8305920,909672,10.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/288
xz 5.8.1 -5,4.53,306.69,8305920,797908,9.61,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/288
xz 5.8.1 -7,3.36,319.61,8305920,768096,9.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/288
xz 5.8.1 -9,3.36,273.96,8305920,768096,9.25,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/288
zlib 1.3.1 -1,186.78,661.20,8305920,1441011,17.35,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/288
zlib 1.3.1 -3,115.07,767.10,8305920,1289630,15.53,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/288
zlib 1.3.1 -5,79.20,616.35,8305920,1204408,14.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/288
zlib 1.3.1 -7,34.47,641.66,8305920,1158728,13.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/288
zlib 1.3.1 -9,4.18,680.00,8305920,1130045,13.61,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/288
zstd 1.5.7 -1,508.41,1085.90,8305920,1314403,15.82,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/289
zstd 1.5.7 -3,455.00,1071.81,8305920,1313307,15.81,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/289
zstd 1.5.7 -5,202.76,1064.38,8305920,1265807,15.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/289
zstd 1.5.7 -7,98.48,1298.97,8305920,1189265,14.32,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/289
zstd 1.5.7 -9,74.79,1276.85,8305920,1162169,13.99,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/289
zstd 1.5.7 -11,35.19,1592.82,8305920,1096775,13.20,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/289
zstd 1.5.7 -13,22.20,1945.53,8305920,1035104,12.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/289
zstd 1.5.7 -15,9.49,2454.81,8305920,955228,11.50,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/289
zstd 1.5.7 -16,6.23,2324.80,8305920,948290,11.42,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/289
zstd 1.5.7 -19,3.18,2290.72,8305920,909671,10.95,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/289
xz 5.8.1 -1,42.33,208.29,8305920,950796,11.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/289
xz 5.8.1 -3,19.73,247.00,8305920,910208,10.96,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/289
xz 5.8.1 -5,4.18,303.58,8305920,798728,9.62,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/289
xz 5.8.1 -7,3.13,315.95,8305920,768892,9.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/289
xz 5.8.1 -9,3.05,277.54,8305920,768892,9.26,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/289
zlib 1.3.1 -1,182.43,639.58,8305920,1446164,17.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/289
zlib 1.3.1 -3,112.87,756.03,8305920,1294087,15.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/289
zlib 1.3.1 -5,78.62,613.94,8305920,1207806,14.54,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/289
zlib 1.3.1 -7,34.41,635.70,8305920,1161244,13.98,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/289
zlib 1.3.1 -9,4.12,674.92,8305920,1132874,13.64,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/289
zstd 1.5.7 -1,514.75,1069.54,8305920,1316902,15.85,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/290
zstd 1.5.7 -3,447.79,1065.71,8305920,1313872,15.82,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/290
zstd 1.5.7 -5,200.22,1073.45,8305920,1264617,15.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/290
zstd 1.5.7 -7,98.89,1294.23,8305920,1190053,14.33,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/290
zstd 1.5.7 -9,74.30,1241.76,8305920,1162999,14.00,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/290
zstd 1.5.7 -11,34.31,1578.51,8305920,1097891,13.22,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/290
zstd 1.5.7 -13,21.04,1933.08,8305920,1037203,12.49,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/290
zstd 1.5.7 -15,9.62,2421.57,8305920,963500,11.60,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/290
zstd 1.5.7 -16,6.53,2328.84,8305920,960226,11.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/290
zstd 1.5.7 -19,3.34,2332.72,8305920,910832,10.97,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/290
xz 5.8.1 -1,42.88,207.92,8305920,951504,11.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/290
xz 5.8.1 -3,19.09,249.10,8305920,911212,10.97,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/290
xz 5.8.1 -5,4.31,299.70,8305920,799552,9.63,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/290
xz 5.8.1 -7,3.19,321.40,8305920,769656,9.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/290
xz 5.8.1 -9,3.15,274.35,8305920,769656,9.27,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/290
zlib 1.3.1 -1,183.60,652.21,8305920,1445910,17.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/290
zlib 1.3.1 -3,112.54,765.13,8305920,1293988,15.58,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/290
zlib 1.3.1 -5,78.10,610.79,8305920,1208352,14.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/290
zlib 1.3.1 -7,34.30,630.84,8305920,1162872,14.00,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/290
zlib 1.3.1 -9,4.13,672.75,8305920,1134273,13.66,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/290
zstd 1.5.7 -1,513.95,1073.02,8305920,1317676,15.86,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/291
zstd 1.5.7 -3,451.12,1070.30,8305920,1314736,15.83,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/291
zstd 1.5.7 -5,202.98,1072.53,8305920,1265622,15.24,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/291
zstd 1.5.7 -7,98.88,1305.67,8305920,1191182,14.34,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/291
zstd 1.5.7 -9,73.97,1246.47,8305920,1163820,14.01,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/291
zstd 1.5.7 -11,34.61,1545.01,8305920,1098898,13.23,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/291
zstd 1.5.7 -13,21.55,1921.43,8305920,1038766,12.51,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/291
zstd 1.5.7 -15,8.16,2449.11,8305920,960581,11.57,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/291
zstd 1.5.7 -16,6.53,2329.87,8305920,965732,11.63,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/291
zstd 1.5.7 -19,3.32,2342.04,8305920,912153,10.98,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/291
xz 5.8.1 -1,42.19,209.06,8305920,951876,11.46,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/291
xz 5.8.1 -3,17.72,248.72,8305920,912788,10.99,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/291
xz 5.8.1 -5,4.04,303.18,8305920,800104,9.63,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/291
xz 5.8.1 -7,3.08,319.98,8305920,770708,9.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/291
xz 5.8.1 -9,2.98,275.02,8305920,770708,9.28,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/291
zlib 1.3.1 -1,183.82,649.69,8305920,1446348,17.41,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/291
zlib 1.3.1 -3,112.23,762.97,8305920,1295511,15.60,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/291
zlib 1.3.1 -5,77.81,616.04,8305920,1209046,14.56,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/291
zlib 1.3.1 -7,34.67,640.26,8305920,1163848,14.01,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/291
zlib 1.3.1 -9,4.12,662.93,8305920,1135380,13.67,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/291
zstd 1.5.7 -1,503.95,1084.46,8305920,1313403,15.81,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/292
zstd 1.5.7 -3,451.95,1067.74,8305920,1310155,15.77,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/292
zstd 1.5.7 -5,202.60,1079.26,8305920,1263685,15.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/292
zstd 1.5.7 -7,99.08,1300.61,8305920,1188823,14.31,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/292
zstd 1.5.7 -9,74.48,1258.66,8305920,1161626,13.99,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/292
zstd 1.5.7 -11,35.26,1569.64,8305920,1097238,13.21,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/292
zstd 1.5.7 -13,20.82,1922.80,8305920,1036100,12.47,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/292
zstd 1.5.7 -15,9.48,2440.68,8305920,959018,11.55,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/292
zstd 1.5.7 -16,6.43,2348.48,8305920,963136,11.60,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/292
zstd 1.5.7 -19,3.38,2362.30,8305920,906881,10.92,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/292
xz 5.8.1 -1,42.59,212.12,8305920,950688,11.45,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/292
xz 5.8.1 -3,19.76,251.18,8305920,911208,10.97,/home/csv/2026-01-22-openzl-whitepaper-pareto-optimal//era5-precip/samples/test/292
